Material,Material Description,SLoc,Quantity,Pstng Date,,,,,,,,,,,,,
111,SCPU,5021,-1,10/20/2025,,,,,,,,,,,,,
111,SCPU,5028,-1,10/19/2025,,,,,,,,,,,,,
111,SCPU,5004,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/18/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5049,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5007,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/17/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5044,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5044,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/16/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5044,1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5044,1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/15/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5062,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/14/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,10/13/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5025,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5052,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/11/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5030,1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5030,1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/10/2025,,,,,,,,,,,,,
111,SCPU,5031,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5027,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5031,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/9/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5049,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5046,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5024,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/8/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5063,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5025,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5025,1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5004,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5052,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/7/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/6/2025,,,,,,,,,,,,,
111,SCPU,5006,-1,10/5/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/4/2025,,,,,,,,,,,,,
111,SCPU,5026,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5021,1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,10/3/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5039,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5006,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5003,-1,10/1/2025,,,,,,,,,,,,,
111,SCPU,5042,1,11/30/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5003,1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5011,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5010,-1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5003,1,11/29/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5033,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5025,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5061,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5008,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5005,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5032,-1,11/28/2025,,,,,,,,,,,,,
111,SCPU,5001,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5042,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5043,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5021,1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/27/2025,,,,,,,,,,,,,
111,SCPU,5023,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5014,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5041,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5021,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5004,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,50BL,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5030,-1,11/26/2025,,,,,,,,,,,,,
111,SCPU,5022,-1,11/26/2025,,,,,,,,,,,,,
