Material,SLoc,Quantity,Pstng Date,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Equipment,Technician name
102,5011,-4,1/20/2024,,,,,,,,,,,,,
102,5030,1,1/20/2024,,,,,,,,,,,,,
102,5041,-1,1/20/2024,,,,,,,,,,,,,
102,5030,-1,1/20/2024,,,,,,,,,,,,,
102,5001,-2,1/20/2024,,,,,,,,,,,,,
102,5024,-2,1/22/2024,,,,,,,,,,,,,
102,5001,-1,1/22/2024,,,,,,,,,,,,,
102,5001,1,1/22/2024,,,,,,,,,,,,,
102,5041,-1,1/22/2024,,,,,,,,,,,,,
102,5001,-3,1/22/2024,,,,,,,,,,,,,
102,5042,-2,1/22/2024,,,,,,,,,,,,,
102,5042,-1,1/23/2024,,,,,,,,,,,,,
102,5003,-1,1/23/2024,,,,,,,,,,,,,
102,5010,-1,1/25/2024,,,,,,,,,,,,,
102,5010,-2,1/25/2024,,,,,,,,,,,,,
102,5011,-2,1/25/2024,,,,,,,,,,,,,
102,5041,-1,1/27/2024,,,,,,,,,,,,,
102,5023,1,1/27/2024,,,,,,,,,,,,,
102,5041,-1,1/27/2024,,,,,,,,,,,,,
102,5042,-1,1/27/2024,,,,,,,,,,,,,
102,5005,-1,1/29/2024,,,,,,,,,,,,,
102,5021,-1,1/29/2024,,,,,,,,,,,,,
102,5042,-2,1/30/2024,,,,,,,,,,,,,
102,5021,-2,1/30/2024,,,,,,,,,,,,,
102,5041,-1,1/31/2024,,,,,,,,,,,,,
102,5021,-2,1/31/2024,,,,,,,,,,,,,
102,5022,-1,2/1/2024,,,,,,,,,,,,,
102,5030,-1,2/1/2024,,,,,,,,,,,,,
102,5030,-1,2/1/2024,,,,,,,,,,,,,
102,5003,-2,2/2/2024,,,,,,,,,,,,,
102,5001,-2,2/2/2024,,,,,,,,,,,,,
102,5021,-2,2/2/2024,,,,,,,,,,,,,
102,5003,-2,2/2/2024,,,,,,,,,,,,,
102,5011,-3,2/2/2024,,,,,,,,,,,,,
102,5001,-1,2/2/2024,,,,,,,,,,,,,
102,5001,-3,2/2/2024,,,,,,,,,,,,,
102,5001,-2,2/2/2024,,,,,,,,,,,,,
102,5001,-2,2/2/2024,,,,,,,,,,,,,
102,5010,-1,2/3/2024,,,,,,,,,,,,,
102,5001,-2,2/5/2024,,,,,,,,,,,,,
102,5042,-5,2/5/2024,,,,,,,,,,,,,
102,5022,-4,2/5/2024,,,,,,,,,,,,,
102,5001,-6,2/5/2024,,,,,,,,,,,,,
102,5030,-1,2/5/2024,,,,,,,,,,,,,
102,5001,-2,2/5/2024,,,,,,,,,,,,,
102,5001,-2,2/5/2024,,,,,,,,,,,,,
102,5001,-2,2/6/2024,,,,,,,,,,,,,
102,5001,-2,2/6/2024,,,,,,,,,,,,,
102,5001,-3,2/6/2024,,,,,,,,,,,,,
102,5039,-1,2/6/2024,,,,,,,,,,,,,
102,5003,-1,2/6/2024,,,,,,,,,,,,,
102,5042,-1,2/6/2024,,,,,,,,,,,,,
102,5001,-1,2/6/2024,,,,,,,,,,,,,
102,5001,-1,2/6/2024,,,,,,,,,,,,,
102,5022,-2,2/7/2024,,,,,,,,,,,,,
102,5011,-2,2/7/2024,,,,,,,,,,,,,
102,5042,-2,2/7/2024,,,,,,,,,,,,,
102,5041,-1,2/7/2024,,,,,,,,,,,,,
102,5011,-2,2/7/2024,,,,,,,,,,,,,
102,5042,-1,2/7/2024,,,,,,,,,,,,,
102,5001,-2,2/7/2024,,,,,,,,,,,,,
102,5003,-1,2/7/2024,,,,,,,,,,,,,
102,5003,-1,2/7/2024,,,,,,,,,,,,,
102,5011,-1,2/8/2024,,,,,,,,,,,,,
102,5042,-1,2/8/2024,,,,,,,,,,,,,
102,5023,-1,2/8/2024,,,,,,,,,,,,,
102,5001,-2,2/8/2024,,,,,,,,,,,,,
102,5011,-4,2/8/2024,,,,,,,,,,,,,
102,5011,-1,2/8/2024,,,,,,,,,,,,,
102,5001,-4,2/8/2024,,,,,,,,,,,,,
102,5011,-4,2/8/2024,,,,,,,,,,,,,
102,5023,-1,2/8/2024,,,,,,,,,,,,,
102,5022,-3,2/8/2024,,,,,,,,,,,,,
102,5042,-1,2/9/2024,,,,,,,,,,,,,
102,509A,-1,2/9/2024,,,,,,,,,,,,,
102,5030,-2,2/9/2024,,,,,,,,,,,,,
102,509A,-1,2/9/2024,,,,,,,,,,,,,
102,5011,-1,2/9/2024,,,,,,,,,,,,,
102,5042,-1,2/9/2024,,,,,,,,,,,,,
102,5014,-2,2/10/2024,,,,,,,,,,,,,
102,5001,-2,2/10/2024,,,,,,,,,,,,,
102,5001,-1,2/12/2024,,,,,,,,,,,,,
102,5042,-4,2/12/2024,,,,,,,,,,,,,
102,5024,-1,2/12/2024,,,,,,,,,,,,,
102,5021,-2,2/12/2024,,,,,,,,,,,,,
102,5001,-1,2/12/2024,,,,,,,,,,,,,
102,5003,-1,2/12/2024,,,,,,,,,,,,,
102,5011,-4,2/12/2024,,,,,,,,,,,,,
102,5021,-1,2/13/2024,,,,,,,,,,,,,
102,5001,-1,2/13/2024,,,,,,,,,,,,,
102,5021,-1,2/13/2024,,,,,,,,,,,,,
102,5030,-1,2/13/2024,,,,,,,,,,,,,
102,5021,-1,2/13/2024,,,,,,,,,,,,,
102,5022,-1,2/14/2024,,,,,,,,,,,,,
102,5041,-1,2/14/2024,,,,,,,,,,,,,
102,5011,-1,2/14/2024,,,,,,,,,,,,,
102,5001,-2,2/14/2024,,,,,,,,,,,,,
102,5001,-1,2/14/2024,,,,,,,,,,,,,
102,5023,-1,2/15/2024,,,,,,,,,,,,,
102,5001,-2,2/15/2024,,,,,,,,,,,,,
102,5030,-1,2/16/2024,,,,,,,,,,,,,
102,5042,-1,2/16/2024,,,,,,,,,,,,,
102,5042,-2,2/16/2024,,,,,,,,,,,,,
102,5001,-1,2/16/2024,,,,,,,,,,,,,
102,5042,-1,2/16/2024,,,,,,,,,,,,,
102,5030,-1,2/16/2024,,,,,,,,,,,,,
102,5042,-1,2/16/2024,,,,,,,,,,,,,
102,5030,-1,2/16/2024,,,,,,,,,,,,,
102,5030,-1,2/17/2024,,,,,,,,,,,,,
102,5003,-1,2/17/2024,,,,,,,,,,,,,
102,5022,-1,2/17/2024,,,,,,,,,,,,,
102,5005,3,2/17/2024,,,,,,,,,,,,,
102,5041,-2,2/19/2024,,,,,,,,,,,,,
102,5022,-1,2/19/2024,,,,,,,,,,,,,
102,5001,-4,2/19/2024,,,,,,,,,,,,,
102,5042,-2,2/19/2024,,,,,,,,,,,,,
102,5014,-2,2/20/2024,,,,,,,,,,,,,
102,5041,-1,2/20/2024,,,,,,,,,,,,,
102,5024,-2,2/20/2024,,,,,,,,,,,,,
102,5014,-2,2/20/2024,,,,,,,,,,,,,
102,5042,-1,2/20/2024,,,,,,,,,,,,,
102,5011,-4,2/21/2024,,,,,,,,,,,,,
102,5001,-6,2/21/2024,,,,,,,,,,,,,
102,5010,-1,2/21/2024,,,,,,,,,,,,,
102,5001,-1,2/22/2024,,,,,,,,,,,,,
102,5030,-1,2/22/2024,,,,,,,,,,,,,
102,5001,-2,2/22/2024,,,,,,,,,,,,,
102,5005,-1,2/22/2024,,,,,,,,,,,,,
102,5011,-1,2/23/2024,,,,,,,,,,,,,
102,5042,-2,2/23/2024,,,,,,,,,,,,,
102,5021,-1,2/23/2024,,,,,,,,,,,,,
102,5011,-1,2/23/2024,,,,,,,,,,,,,
102,5001,-1,2/23/2024,,,,,,,,,,,,,
102,5001,-2,2/23/2024,,,,,,,,,,,,,
102,5011,-1,2/23/2024,,,,,,,,,,,,,
102,5008,-1,2/24/2024,,,,,,,,,,,,,
102,5001,-2,2/26/2024,,,,,,,,,,,,,
102,5001,-1,2/26/2024,,,,,,,,,,,,,
102,5024,-1,2/27/2024,,,,,,,,,,,,,
102,5001,-2,2/27/2024,,,,,,,,,,,,,
102,5009,-1,2/27/2024,,,,,,,,,,,,,
102,5024,-2,2/27/2024,,,,,,,,,,,,,
102,5030,-1,2/27/2024,,,,,,,,,,,,,
102,5022,-2,2/27/2024,,,,,,,,,,,,,
102,5022,-1,2/27/2024,,,,,,,,,,,,,
102,5001,-3,2/28/2024,,,,,,,,,,,,,
102,5041,-1,2/28/2024,,,,,,,,,,,,,
102,5023,-1,2/28/2024,,,,,,,,,,,,,
102,5042,-1,2/28/2024,,,,,,,,,,,,,
102,5028,-1,2/29/2024,,,,,,,,,,,,,
102,5023,-1,2/29/2024,,,,,,,,,,,,,
102,5001,-2,3/1/2024,,,,,,,,,,,,,
102,5001,-1,3/1/2024,,,,,,,,,,,,,
102,5001,-2,3/1/2024,,,,,,,,,,,,,
102,5041,-1,3/2/2024,,,,,,,,,,,,,
102,5023,1,3/4/2024,,,,,,,,,,,,,
102,5003,2,3/4/2024,,,,,,,,,,,,,
102,5023,-1,3/4/2024,,,,,,,,,,,,,
102,5003,-1,3/4/2024,,,,,,,,,,,,,
102,5061,-1,3/4/2024,,,,,,,,,,,,,
102,5041,-1,3/5/2024,,,,,,,,,,,,,
102,5001,-1,3/6/2024,,,,,,,,,,,,,
102,5001,-2,3/6/2024,,,,,,,,,,,,,
102,5011,-1,3/6/2024,,,,,,,,,,,,,
102,5001,-2,3/6/2024,,,,,,,,,,,,,
102,5042,-2,3/6/2024,,,,,,,,,,,,,
102,5041,-2,3/6/2024,,,,,,,,,,,,,
102,5001,-1,3/6/2024,,,,,,,,,,,,,
102,5001,-2,3/7/2024,,,,,,,,,,,,,
102,5022,-1,3/8/2024,,,,,,,,,,,,,
102,5001,-1,3/8/2024,,,,,,,,,,,,,
102,5042,-2,3/8/2024,,,,,,,,,,,,,
102,5011,-5,3/8/2024,,,,,,,,,,,,,
102,5011,-1,3/8/2024,,,,,,,,,,,,,
102,5014,-2,3/9/2024,,,,,,,,,,,,,
102,5001,-2,3/9/2024,,,,,,,,,,,,,
102,5030,-1,3/9/2024,,,,,,,,,,,,,
102,5042,-1,3/11/2024,,,,,,,,,,,,,
102,5011,-5,3/11/2024,,,,,,,,,,,,,
102,5030,-1,3/11/2024,,,,,,,,,,,,,
102,5023,-1,3/11/2024,,,,,,,,,,,,,
102,5011,-5,3/11/2024,,,,,,,,,,,,,
102,5001,-2,3/11/2024,,,,,,,,,,,,,
102,5011,-2,3/11/2024,,,,,,,,,,,,,
102,5001,-1,3/11/2024,,,,,,,,,,,,,
102,5001,-4,3/12/2024,,,,,,,,,,,,,
102,5041,-1,3/12/2024,,,,,,,,,,,,,
102,5030,-1,3/12/2024,,,,,,,,,,,,,
102,5023,-1,3/12/2024,,,,,,,,,,,,,
102,5005,-2,3/12/2024,,,,,,,,,,,,,
102,5001,-1,3/12/2024,,,,,,,,,,,,,
102,5001,-2,3/12/2024,,,,,,,,,,,,,
102,5022,-1,3/12/2024,,,,,,,,,,,,,
102,5022,-2,3/12/2024,,,,,,,,,,,,,
102,5022,-1,3/13/2024,,,,,,,,,,,,,
102,5005,-2,3/13/2024,,,,,,,,,,,,,
102,5004,-1,3/13/2024,,,,,,,,,,,,,
102,5022,-1,3/13/2024,,,,,,,,,,,,,
102,5010,-1,3/13/2024,,,,,,,,,,,,,
102,5011,-1,3/14/2024,,,,,,,,,,,,,
102,5001,-2,3/14/2024,,,,,,,,,,,,,
102,5030,-1,3/14/2024,,,,,,,,,,,,,
102,5001,-1,3/14/2024,,,,,,,,,,,,,
102,5001,-1,3/14/2024,,,,,,,,,,,,,
102,5001,-2,3/14/2024,,,,,,,,,,,,,
102,5001,-4,3/15/2024,,,,,,,,,,,,,
102,5001,-1,3/15/2024,,,,,,,,,,,,,
102,5001,-2,3/15/2024,,,,,,,,,,,,,
102,5042,-1,3/16/2024,,,,,,,,,,,,,
102,5001,-4,3/16/2024,,,,,,,,,,,,,
102,5023,-1,3/18/2024,,,,,,,,,,,,,
102,5030,-1,3/18/2024,,,,,,,,,,,,,
102,5043,-1,3/19/2024,,,,,,,,,,,,,
102,5030,-1,3/19/2024,,,,,,,,,,,,,
102,5021,-1,3/19/2024,,,,,,,,,,,,,
102,5043,-1,3/19/2024,,,,,,,,,,,,,
102,5011,-4,3/19/2024,,,,,,,,,,,,,
102,5022,-1,3/19/2024,,,,,,,,,,,,,
102,5001,-2,3/19/2024,,,,,,,,,,,,,
102,5011,-1,3/19/2024,,,,,,,,,,,,,
102,5021,-1,3/20/2024,,,,,,,,,,,,,
102,5022,-2,3/20/2024,,,,,,,,,,,,,
102,5001,-2,3/20/2024,,,,,,,,,,,,,
102,5001,-2,3/20/2024,,,,,,,,,,,,,
102,5041,-1,3/20/2024,,,,,,,,,,,,,
102,5041,-1,3/20/2024,,,,,,,,,,,,,
102,5001,-2,3/20/2024,,,,,,,,,,,,,
102,5001,-1,3/20/2024,,,,,,,,,,,,,
102,5024,-1,3/21/2024,,,,,,,,,,,,,
102,5011,-1,3/22/2024,,,,,,,,,,,,,
102,5001,-1,3/22/2024,,,,,,,,,,,,,
102,5061,1,3/23/2024,,,,,,,,,,,,,
102,5061,-1,3/23/2024,,,,,,,,,,,,,
102,5024,-2,3/23/2024,,,,,,,,,,,,,
102,5041,-1,3/25/2024,,,,,,,,,,,,,
102,5030,-2,3/26/2024,,,,,,,,,,,,,
102,5023,1,3/26/2024,,,,,,,,,,,,,
102,5042,-1,3/26/2024,,,,,,,,,,,,,
102,5022,-3,3/26/2024,,,,,,,,,,,,,
102,5024,-1,3/26/2024,,,,,,,,,,,,,
102,5007,-2,3/27/2024,,,,,,,,,,,,,
102,5001,-1,3/27/2024,,,,,,,,,,,,,
102,5021,-1,3/27/2024,,,,,,,,,,,,,
102,5001,-2,3/27/2024,,,,,,,,,,,,,
102,5011,-1,3/27/2024,,,,,,,,,,,,,
102,5001,-2,3/28/2024,,,,,,,,,,,,,
102,5005,-1,3/28/2024,,,,,,,,,,,,,
102,5041,-1,3/28/2024,,,,,,,,,,,,,
102,5022,-1,3/28/2024,,,,,,,,,,,,,
102,5023,-1,3/29/2024,,,,,,,,,,,,,
102,5043,-1,3/29/2024,,,,,,,,,,,,,
102,5030,-1,3/30/2024,,,,,,,,,,,,,
102,5030,-1,3/30/2024,,,,,,,,,,,,,
102,5008,-1,4/2/2024,,,,,,,,,,,,,
102,5022,-1,4/3/2024,,,,,,,,,,,,,
102,5001,-2,4/3/2024,,,,,,,,,,,,,
102,5039,-1,4/3/2024,,,,,,,,,,,,,
102,5001,-4,4/3/2024,,,,,,,,,,,,,
102,5001,-4,4/3/2024,,,,,,,,,,,,,
102,5001,-2,4/3/2024,,,,,,,,,,,,,
102,5041,-1,4/3/2024,,,,,,,,,,,,,
102,5023,-1,4/3/2024,,,,,,,,,,,,,
102,5005,-1,4/3/2024,,,,,,,,,,,,,
102,5001,-3,4/3/2024,,,,,,,,,,,,,
102,5023,-1,4/3/2024,,,,,,,,,,,,,
102,5024,-1,4/3/2024,,,,,,,,,,,,,
102,5061,-1,4/3/2024,,,,,,,,,,,,,
102,5042,-2,4/3/2024,,,,,,,,,,,,,
102,5021,2,4/4/2024,,,,,,,,,,,,,
102,5011,-1,4/4/2024,,,,,,,,,,,,,
102,5021,2,4/4/2024,,,,,,,,,,,,,
102,5024,-1,4/4/2024,,,,,,,,,,,,,
102,5061,-1,4/4/2024,,,,,,,,,,,,,
102,5005,-2,4/4/2024,,,,,,,,,,,,,
102,5023,-1,4/5/2024,,,,,,,,,,,,,
102,5001,-2,4/5/2024,,,,,,,,,,,,,
102,5010,-1,4/5/2024,,,,,,,,,,,,,
102,5001,-1,4/5/2024,,,,,,,,,,,,,
102,5001,-1,4/5/2024,,,,,,,,,,,,,
102,5005,-1,4/5/2024,,,,,,,,,,,,,
102,5001,-1,4/5/2024,,,,,,,,,,,,,
102,5001,-2,4/6/2024,,,,,,,,,,,,,
102,5030,-1,4/6/2024,,,,,,,,,,,,,
102,5029,-1,4/6/2024,,,,,,,,,,,,,
102,5001,-1,4/6/2024,,,,,,,,,,,,,
102,5030,-1,4/8/2024,,,,,,,,,,,,,
102,5001,-2,4/8/2024,,,,,,,,,,,,,
102,5021,-1,4/8/2024,,,,,,,,,,,,,
102,5024,-2,4/8/2024,,,,,,,,,,,,,
102,5001,-1,4/9/2024,,,,,,,,,,,,,
102,5030,-2,4/9/2024,,,,,,,,,,,,,
102,5001,-1,4/9/2024,,,,,,,,,,,,,
102,5001,-3,4/9/2024,,,,,,,,,,,,,
102,5030,-1,4/10/2024,,,,,,,,,,,,,
102,5030,-1,4/10/2024,,,,,,,,,,,,,
102,5030,-1,4/10/2024,,,,,,,,,,,,,
102,5001,-1,4/10/2024,,,,,,,,,,,,,
102,5021,-1,4/11/2024,,,,,,,,,,,,,
102,5041,-2,4/11/2024,,,,,,,,,,,,,
102,5023,1,4/11/2024,,,,,,,,,,,,,
102,5042,-1,4/11/2024,,,,,,,,,,,,,
102,5030,-1,4/11/2024,,,,,,,,,,,,,
102,5030,-1,4/12/2024,,,,,,,,,,,,,
102,5021,-1,4/12/2024,,,,,,,,,,,,,
102,5024,-1,4/12/2024,,,,,,,,,,,,,
102,5011,-2,4/12/2024,,,,,,,,,,,,,
102,5024,-1,4/12/2024,,,,,,,,,,,,,
102,5024,-1,4/12/2024,,,,,,,,,,,,,
102,5042,-2,4/13/2024,,,,,,,,,,,,,
102,5001,-2,4/13/2024,,,,,,,,,,,,,
102,5042,-1,4/13/2024,,,,,,,,,,,,,
102,5001,-1,4/13/2024,,,,,,,,,,,,,
102,5041,-1,4/15/2024,,,,,,,,,,,,,
102,5014,-1,4/15/2024,,,,,,,,,,,,,
102,5001,-3,4/15/2024,,,,,,,,,,,,,
102,5001,-2,4/15/2024,,,,,,,,,,,,,
102,5001,-3,4/15/2024,,,,,,,,,,,,,
102,5061,-1,4/15/2024,,,,,,,,,,,,,
102,5032,-1,4/15/2024,,,,,,,,,,,,,
102,5030,-1,4/15/2024,,,,,,,,,,,,,
102,5041,-1,4/15/2024,,,,,,,,,,,,,
102,5005,-1,4/16/2024,,,,,,,,,,,,,
102,5005,-2,4/16/2024,,,,,,,,,,,,,
102,5041,-1,4/16/2024,,,,,,,,,,,,,
102,5030,-1,4/16/2024,,,,,,,,,,,,,
102,5021,-1,4/17/2024,,,,,,,,,,,,,
102,5024,-1,4/17/2024,,,,,,,,,,,,,
102,5023,-1,4/17/2024,,,,,,,,,,,,,
102,5021,-2,4/18/2024,,,,,,,,,,,,,
102,5022,-1,4/18/2024,,,,,,,,,,,,,
102,5030,-1,4/18/2024,,,,,,,,,,,,,
102,5001,-1,4/18/2024,,,,,,,,,,,,,
102,5021,-1,4/18/2024,,,,,,,,,,,,,
102,5005,-1,4/18/2024,,,,,,,,,,,,,
102,5001,-1,4/18/2024,,,,,,,,,,,,,
102,5001,-1,4/18/2024,,,,,,,,,,,,,
102,5011,-1,4/19/2024,,,,,,,,,,,,,
102,5011,-2,4/19/2024,,,,,,,,,,,,,
102,5001,-2,4/19/2024,,,,,,,,,,,,,
102,5001,-2,4/19/2024,,,,,,,,,,,,,
102,5022,-1,4/19/2024,,,,,,,,,,,,,
102,5032,-1,4/19/2024,,,,,,,,,,,,,
102,5061,-1,4/19/2024,,,,,,,,,,,,,
102,5011,-2,4/20/2024,,,,,,,,,,,,,
102,5030,-1,4/20/2024,,,,,,,,,,,,,
102,5022,-1,4/20/2024,,,,,,,,,,,,,
102,5024,-1,4/22/2024,,,,,,,,,,,,,
102,5030,-1,4/22/2024,,,,,,,,,,,,,
102,5023,-1,4/22/2024,,,,,,,,,,,,,
102,5030,-2,4/22/2024,,,,,,,,,,,,,
102,5030,-1,4/22/2024,,,,,,,,,,,,,
102,5003,-1,4/22/2024,,,,,,,,,,,,,
102,5061,-1,4/22/2024,,,,,,,,,,,,,
102,5001,-1,4/23/2024,,,,,,,,,,,,,
102,5001,-2,4/23/2024,,,,,,,,,,,,,
102,5023,-1,4/23/2024,,,,,,,,,,,,,
102,5023,-1,4/23/2024,,,,,,,,,,,,,
102,5001,-1,4/24/2024,,,,,,,,,,,,,
102,5001,-2,4/24/2024,,,,,,,,,,,,,
102,5041,-1,4/24/2024,,,,,,,,,,,,,
102,5030,-1,4/24/2024,,,,,,,,,,,,,
102,5030,-1,4/25/2024,,,,,,,,,,,,,
102,5001,-2,4/25/2024,,,,,,,,,,,,,
102,5030,-1,4/25/2024,,,,,,,,,,,,,
102,5007,-2,4/25/2024,,,,,,,,,,,,,
102,5033,-2,4/25/2024,,,,,,,,,,,,,
102,5011,-5,4/25/2024,,,,,,,,,,,,,
102,5011,-2,4/25/2024,,,,,,,,,,,,,
102,5024,-1,4/26/2024,,,,,,,,,,,,,
102,5061,-1,4/26/2024,,,,,,,,,,,,,
102,5042,-1,4/26/2024,,,,,,,,,,,,,
102,5004,-1,4/26/2024,,,,,,,,,,,,,
102,5042,-1,4/26/2024,,,,,,,,,,,,,
102,5022,-1,4/27/2024,,,,,,,,,,,,,
102,5039,-1,4/29/2024,,,,,,,,,,,,,
102,5010,-2,4/29/2024,,,,,,,,,,,,,
102,5001,-2,4/29/2024,,,,,,,,,,,,,
102,5021,1,4/29/2024,,,,,,,,,,,,,
102,5022,-2,4/30/2024,,,,,,,,,,,,,
102,5030,-1,4/30/2024,,,,,,,,,,,,,
102,5039,-1,5/1/2024,,,,,,,,,,,,,
102,5039,-1,5/1/2024,,,,,,,,,,,,,
102,5030,-1,5/1/2024,,,,,,,,,,,,,
102,5024,1,5/1/2024,,,,,,,,,,,,,
102,5042,-3,5/2/2024,,,,,,,,,,,,,
102,5042,-3,5/2/2024,,,,,,,,,,,,,
102,5001,-2,5/2/2024,,,,,,,,,,,,,
102,5022,-1,5/2/2024,,,,,,,,,,,,,
102,5001,-2,5/3/2024,,,,,,,,,,,,,
102,5001,-1,5/3/2024,,,,,,,,,,,,,
102,5019,-2,5/3/2024,,,,,,,,,,,,,
102,5001,-1,5/3/2024,,,,,,,,,,,,,
102,5001,-2,5/3/2024,,,,,,,,,,,,,
102,5001,-2,5/3/2024,,,,,,,,,,,,,
102,5005,-1,5/6/2024,,,,,,,,,,,,,
102,5001,-2,5/6/2024,,,,,,,,,,,,,
102,5001,-3,5/6/2024,,,,,,,,,,,,,
102,5023,-1,5/6/2024,,,,,,,,,,,,,
102,5022,-1,5/6/2024,,,,,,,,,,,,,
102,5030,-1,5/7/2024,,,,,,,,,,,,,
102,5001,-2,5/7/2024,,,,,,,,,,,,,
102,5022,-1,5/7/2024,,,,,,,,,,,,,
102,5022,-2,5/7/2024,,,,,,,,,,,,,
102,5011,-2,5/7/2024,,,,,,,,,,,,,
102,5030,-2,5/7/2024,,,,,,,,,,,,,
102,5041,-1,5/7/2024,,,,,,,,,,,,,
102,5039,-1,5/8/2024,,,,,,,,,,,,,
102,5041,-1,5/8/2024,,,,,,,,,,,,,
102,5041,-1,5/8/2024,,,,,,,,,,,,,
102,5046,-2,5/9/2024,,,,,,,,,,,,,
102,5042,-2,5/9/2024,,,,,,,,,,,,,
102,5061,-1,5/9/2024,,,,,,,,,,,,,
102,5001,-6,5/10/2024,,,,,,,,,,,,,
102,5039,-1,5/10/2024,,,,,,,,,,,,,
102,5001,-2,5/13/2024,,,,,,,,,,,,,
102,5022,-2,5/13/2024,,,,,,,,,,,,,
102,5014,-1,5/13/2024,,,,,,,,,,,,,
102,5030,-1,5/14/2024,,,,,,,,,,,,,
102,5061,-1,5/16/2024,,,,,,,,,,,,,
102,5003,-4,5/16/2024,,,,,,,,,,,,,
102,5003,-1,5/16/2024,,,,,,,,,,,,,
102,5063,-1,5/16/2024,,,,,,,,,,,,,
102,5001,-2,5/16/2024,,,,,,,,,,,,,
102,5024,-1,5/17/2024,,,,,,,,,,,,,
102,5030,-1,5/18/2024,,,,,,,,,,,,,
102,5042,-3,5/20/2024,,,,,,,,,,,,,
102,5030,-1,5/21/2024,,,,,,,,,,,,,
102,5046,-1,5/21/2024,,,,,,,,,,,,,
102,5001,-1,5/21/2024,,,,,,,,,,,,,
102,5030,-1,5/21/2024,,,,,,,,,,,,,
102,5030,-1,5/21/2024,,,,,,,,,,,,,
102,5024,-2,5/21/2024,,,,,,,,,,,,,
102,5005,-2,5/22/2024,,,,,,,,,,,,,
102,5042,-1,5/22/2024,,,,,,,,,,,,,
102,5001,-2,5/22/2024,,,,,,,,,,,,,
102,5030,-1,5/22/2024,,,,,,,,,,,,,
102,5001,-2,5/23/2024,,,,,,,,,,,,,
102,5001,-1,5/23/2024,,,,,,,,,,,,,
102,5030,-1,5/23/2024,,,,,,,,,,,,,
102,5022,-2,5/23/2024,,,,,,,,,,,,,
102,5030,-1,5/24/2024,,,,,,,,,,,,,
102,5001,-1,5/24/2024,,,,,,,,,,,,,
102,5022,-1,5/24/2024,,,,,,,,,,,,,
102,5023,-1,5/27/2024,,,,,,,,,,,,,
102,5042,-2,5/27/2024,,,,,,,,,,,,,
102,5001,-2,5/27/2024,,,,,,,,,,,,,
102,5022,-2,5/28/2024,,,,,,,,,,,,,
102,5023,-1,5/28/2024,,,,,,,,,,,,,
102,5001,-2,5/28/2024,,,,,,,,,,,,,
102,5030,-1,5/29/2024,,,,,,,,,,,,,
102,5001,-2,5/29/2024,,,,,,,,,,,,,
102,5030,-2,5/29/2024,,,,,,,,,,,,,
102,5032,-1,5/29/2024,,,,,,,,,,,,,
102,5001,-1,5/30/2024,,,,,,,,,,,,,
102,5021,-1,5/30/2024,,,,,,,,,,,,,
102,5005,-2,5/30/2024,,,,,,,,,,,,,
102,5030,-1,5/30/2024,,,,,,,,,,,,,
102,5042,-1,5/30/2024,,,,,,,,,,,,,
102,5001,-2,5/30/2024,,,,,,,,,,,,,
102,50TC,-1,5/31/2024,,,,,,,,,,,,,
102,5042,-1,5/31/2024,,,,,,,,,,,,,
102,50TC,1,5/31/2024,,,,,,,,,,,,,
102,5022,-1,6/1/2024,,,,,,,,,,,,,
102,5001,-1,6/1/2024,,,,,,,,,,,,,
102,5001,-2,6/1/2024,,,,,,,,,,,,,
102,5030,-1,6/3/2024,,,,,,,,,,,,,
102,5001,-2,6/3/2024,,,,,,,,,,,,,
102,5001,-2,6/3/2024,,,,,,,,,,,,,
102,5001,-4,6/4/2024,,,,,,,,,,,,,
102,5001,-1,6/4/2024,,,,,,,,,,,,,
102,5021,1,6/4/2024,,,,,,,,,,,,,
102,5003,-1,6/4/2024,,,,,,,,,,,,,
102,5001,-2,6/4/2024,,,,,,,,,,,,,
102,5030,-1,6/4/2024,,,,,,,,,,,,,
102,5001,-2,6/4/2024,,,,,,,,,,,,,
102,5039,-1,6/4/2024,,,,,,,,,,,,,
102,5001,-1,6/4/2024,,,,,,,,,,,,,
102,5001,-1,6/4/2024,,,,,,,,,,,,,
102,5001,-5,6/4/2024,,,,,,,,,,,,,
102,5009,-1,6/5/2024,,,,,,,,,,,,,
102,5030,-1,6/5/2024,,,,,,,,,,,,,
102,5003,1,6/5/2024,,,,,,,,,,,,,
102,5001,-2,6/6/2024,,,,,,,,,,,,,
102,5030,-1,6/6/2024,,,,,,,,,,,,,
102,5042,-1,6/6/2024,,,,,,,,,,,,,
102,5031,-1,6/7/2024,,,,,,,,,,,,,
102,5023,-1,6/7/2024,,,,,,,,,,,,,
102,5042,-1,6/7/2024,,,,,,,,,,,,,
102,5030,1,6/7/2024,,,,,,,,,,,,,
102,5030,-2,6/8/2024,,,,,,,,,,,,,
102,5041,-1,6/10/2024,,,,,,,,,,,,,
102,5010,-1,6/10/2024,,,,,,,,,,,,,
102,5001,-1,6/10/2024,,,,,,,,,,,,,
102,5001,-1,6/10/2024,,,,,,,,,,,,,
102,5001,-2,6/10/2024,,,,,,,,,,,,,
